id,type,tileType,health,damageable,destructible,dontDestroy,immune,lootTable,lootOnDmg,dontDropSelf,dontDropLoot,mineable,diggable,requiresDrill,tileCD,plant,growing,critter,catTags
MinerPantsArmor,PantsArmor,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Minigun,RangeWeapon,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MinigunProjectile,NonObtainable,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MinionDetonator,Offhand,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MinionDetonatorExplosion,NonUsable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MinionDetonatorMinor,Offhand,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MinionPotion,Eatable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MoldCicada,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
MoldCicadaWithoutSickle,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
MoldDestructible,PlaceablePrefab,none,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1
MoldDew,Valuable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MoldPillar,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
MoldProjectile,NonObtainable,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MoldRing,Ring,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MoldShark,Eatable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MoldShell,Valuable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MoldTentacle,Creature,none,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
MoldTentacleTrophy,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
MoldTree,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
MoldVein,NonObtainable,none,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1
MoldVeinNecklace,Necklace,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MoldWell,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
MoldWorshipMural,NonObtainable,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
MoldwebBreastArmor,BreastArmor,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MoldwebHelm,Helm,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MoldwebPantsArmor,PantsArmor,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MoltenButterflyWing,Valuable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MoonstoneOffhand,Offhand,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MorphaBag,Bag,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MorphaChest,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
MorphaRing,Ring,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MorphaTrophy,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
MovingVoidTrap,Creature,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MovingVoidTrapMortarProjectile,NonObtainable,none,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
MucusAmoeba,Valuable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MummyMortarProjectile,NonObtainable,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Mushroom,Eatable,none,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1
MushroomBrute,Creature,none,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
MushroomEnemy,Creature,none,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
MushroomEnemyTrophy,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
MushroomHelm,Helm,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MusicArea,NonObtainable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MusicBowl,Valuable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MusicSheetCookServeDelicious3ItsDangerousToGoAlone,NonUsable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MusicSheetCoreKeeperBaseTheme,NonUsable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MusicSheetHappyBirthday,NonUsable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MusicSheetOwlBoyMainTheme,NonUsable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MusicSheetStand,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
MusicSheetStardewValleyItsABigWorldOutside,NonUsable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MusicSheetTerrariaJourneysBeginning,NonUsable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MusicSheetValheimMeadows,NonUsable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MusicWorkbench,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
MysteriousIdol,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
Napalm,NonObtainable,none,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
NatureBones,NonObtainable,none,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1
NatureBossStatue,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
NatureCavelingMoss,PlaceablePrefab,chrysalis,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1
NatureCicadaEnemy,Creature,none,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
NatureCicadaSummoningItem,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
NatureDestructible,PlaceablePrefab,none,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1
NatureFlowerDestructibleDebris,NonObtainable,debris,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
NatureGemstone,NonUsable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NatureWoodenDestructible,PlaceablePrefab,none,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1
NatureWoodenDestructibleDebris,NonObtainable,debris2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
NatureWormSegment,Creature,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NatureWormSegmentTail,NonObtainable,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NilipedeTrophy,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
NinjaBreastArmor,BreastArmor,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NinjaHelm,Helm,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NinjaPantsArmor,PantsArmor,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NobleRing,Ring,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NomadNecklace,Necklace,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NomadRing,Ring,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OasisGroundDecoration,NonObtainable,smallGrass,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
OasisStalagmite,PlaceablePrefab,none,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
OasisSucculent,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
OasisSucculentLarge,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
ObeliskSmall,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
ObeliskTall,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
Ocarina,Instrument,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OceanHeartNecklace,Necklace,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OceanKingFossil,NonObtainable,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
OctarineAnvil,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
OctarineArrowProjectile,NonObtainable,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OctarineAxe,MeleeWeapon,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OctarineBackpack,Bag,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OctarineBar,NonUsable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OctarineBow,RangeWeapon,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OctarineBreastArmor,BreastArmor,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OctarineChest,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
OctarineFishingRod,FishingRod,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OctarineHelm,Helm,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OctarineKey,KeyItem,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OctarineMiningPick,MiningPick,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OctarineNecklace,Necklace,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OctarineOre,NonUsable,ore,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
OctarineOreBoulder,PlaceablePrefab,none,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1
OctarinePantsArmor,PantsArmor,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OctarineRing,Ring,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OctarineSeeder,Seeder,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OctarineShield,Offhand,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OctarineShovel,Shovel,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OctarineSledge,Sledge,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OctarineSword,MeleeWeapon,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OctarineWorkbench,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
OctopusBoss,Creature,none,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
OctopusBossChest,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
OctopusBossPlayerProjectile,NonObtainable,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OctopusBossProjectile,NonObtainable,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OctopusBossScanner,CastingItem,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OctopusBossSpawnLocation,NonObtainable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OctopusBossTeleportLocation,NonObtainable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OctopusBreastArmor,BreastArmor,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OctopusHelm,Helm,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OctopusPantsArmor,PantsArmor,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OctopusTentacle,Creature,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OffspringCapsule,Valuable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OilCombustExplosion,NonUsable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OilExplosion,NonUsable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OilFireTrap,NonObtainable,none,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
OilGrenade,ThrowingWeapon,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OilGrenadeProjectile,NonObtainable,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OilNapalm,NonObtainable,none,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
OldAmulet,Valuable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OldJournal,Valuable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OldRebreather,NonObtainable,none,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1
OldSporeMask,Valuable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OmorothBeak,Offhand,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OmorothCompass,KeyItem,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OmorothNecklace,Necklace,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OmorothRing,Ring,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OmorothSoulOrb,NonObtainable,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OmorothTrophy,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
OpabiniaFossil,Valuable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OracleCardAzeos,NonUsable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OracleCardCity,NonUsable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OracleCardCore,NonUsable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OracleCardFlower,NonUsable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OracleCardGem,NonUsable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OracleCardLeader,NonUsable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OracleCardOmoroth,NonUsable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OracleCardRaAkar,NonUsable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OracleCardScholar,NonUsable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OracleDeck,Offhand,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OrangeCaveGuppy,Eatable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OrbLantern,Lantern,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OrbitalTurret,Creature,none,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
OrbitalTurretProjectile,NonObtainable,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OrbitalTurretTrophy,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
OrbitingMinion,Creature,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OreAndBlockPouch,Pouch,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OstaraRing,Ring,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PaintBrushBlack,PaintTool,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PaintBrushBlue,PaintTool,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PaintBrushBrown,PaintTool,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PaintBrushCyan,PaintTool,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PaintBrushGreen,PaintTool,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PaintBrushGrey,PaintTool,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PaintBrushOrange,PaintTool,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PaintBrushPeach,PaintTool,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PaintBrushPink,PaintTool,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PaintBrushPurple,PaintTool,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PaintBrushRed,PaintTool,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PaintBrushTeal,PaintTool,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PaintBrushWhite,PaintTool,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PaintBrushYellow,PaintTool,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PaintableFloor,PlaceablePrefab,floor,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1
PaintableLitFloor,PlaceablePrefab,litFloor,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1
PaintersTable,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
Painting,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
PaleKelp,Eatable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PandoriumAxe,MeleeWeapon,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PandoriumBar,NonUsable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PandoriumBreastArmor,BreastArmor,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PandoriumCrystal,PlaceablePrefab,none,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1
PandoriumHelm,Helm,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PandoriumOre,NonUsable,ore,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
PandoriumOreBoulder,PlaceablePrefab,none,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1
PandoriumPantsArmor,PantsArmor,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ParasiteFossil,Valuable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ParsecPalsDolls,Valuable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PassageBossStatue,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
PassageChest,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
PassageCraftingStatue,PlaceablePrefab,none,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1
PassageDestructible,PlaceablePrefab,none,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1
PassageDestructibleDebris,NonObtainable,debris2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
PassageGroundDecoration,NonObtainable,smallGrass,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
PearlLantern,Lantern,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PeasantBreastArmor,BreastArmor,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PeasantHelm,Helm,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Pedestal,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
PetBed,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
PetBedBirdStick,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
PetBedCatTree,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
PetBedDogHouse,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
PetBird,Pet,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PetBirdEgg,NonUsable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PetBirdEggCracked,CastingItem,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PetBunny,Pet,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PetBunnyEgg,NonUsable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PetBunnyEggCracked,CastingItem,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PetCandy,Eatable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PetCandyEpic,Eatable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PetCandyRare,Eatable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PetCat,Pet,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PetCatEgg,NonUsable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PetCatEggCracked,CastingItem,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PetDog,Pet,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PetDogEgg,NonUsable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PetDogEggCracked,CastingItem,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PetElectric,Pet,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PetElectricEgg,NonUsable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PetElectricEggCracked,CastingItem,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PetLavaSlimeBlob,Pet,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PetLavaSlimeBlobEgg,NonUsable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PetLavaSlimeBlobEggCracked,CastingItem,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PetMagic,Pet,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PetMagicEgg,NonUsable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PetMagicEggCracked,CastingItem,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PetMoth,Pet,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PetMothEgg,NonUsable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PetMothEggCracked,CastingItem,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PetPoisonSlimeBlob,Pet,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PetPoisonSlimeBlobEgg,NonUsable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PetPoisonSlimeBlobEggCracked,CastingItem,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PetPrinceSlimeBlob,Pet,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PetPrinceSlimeBlobEgg,NonUsable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PetPrinceSlimeBlobEggCracked,CastingItem,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PetRock,Offhand,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PetSlimeBlob,Pet,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PetSlimeBlobEgg,NonUsable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PetSlimeBlobEggCracked,CastingItem,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PetSlipperySlimeBlob,Pet,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PetSlipperySlimeBlobEgg,NonUsable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PetSlipperySlimeBlobEggCracked,CastingItem,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PetTardigrade,Pet,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PetTardigradeEgg,NonUsable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PetTardigradeEggCracked,CastingItem,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PetWarlock,Pet,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PetWarlockEgg,NonUsable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PetWarlockEggCracked,CastingItem,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PetalRing,Ring,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PetrifiedCoral,Valuable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PetrifiedEgg,Valuable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PetrifiedTrilobite,Valuable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Pewpaya,Eatable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PewpayaPlant,NonObtainable,none,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1
PewpayaRare,Eatable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PewpayaSeed,PlaceablePrefab,none,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1
PickaxeHead,Valuable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PickaxeMinion,Creature,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PileOfChum,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
Pinegrapple,Eatable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PinegrapplePlant,NonObtainable,none,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1
PinegrappleRare,Eatable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PinegrappleSeed,PlaceablePrefab,none,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1
PinkCherryFlower,CastingItem,none,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1
PinkCherryTree,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
PinkCoralotl,Eatable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PinkPalaceFish,Eatable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PinkRoseBouquet,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
PinkhornPico,Eatable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Pit,NonObtainable,pit,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
PlagueDoctorHelm,Helm,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Plank,NonUsable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PlanterBox,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
